법정동,BUS_ID,BUS_NN,탑승,하차,환승,BUS_NODE_I,GPS_LATI(위도),GPS_LONG(경도),ROUTE_NO
대덕구 덕암동,52080,행복한마을아파트,7867,7183,250,8001479,36.438137,127.42305,"701, 705, 712"
대덕구 상서동,52240,덕암우체국,9721,8339,683,8001476,36.434155,127.42192,"701, 705, 712"
대덕구 상서동,53030,상서동,253,1045,1,8005613,36.427597,127.42271,712
대덕구 상서동,52220,상서삼거리,2307,785,663,8001838,36.43006,127.42168,"703, 711, 712"
대덕구 상서동,52230,상서삼거리,1037,1479,77,8001839,36.429092,127.42139,"703, 711, 712"
대덕구 상서동,52150,새일초등학교,419,571,20,8001840,36.430523,127.41886,701
대덕구 상서동,52170,새일초등학교,537,1080,15,8001909,36.429924,127.41926,701
대덕구 상서동,52140,선바위,857,548,10,8001978,36.425247,127.41883,701
대덕구 상서동,52160,선바위,673,1246,26,8001977,36.424828,127.41896,701
대덕구 상서동,52200,선바위,5535,1041,73,8001975,36.42408,127.41955,"703, 711"
대덕구 상서동,52210,선바위,15,715,1,8001976,36.4238,127.41968,"703, 711"
대덕구 상서동,52190,선바위삼거리,299,4211,18,8001842,36.421192,127.41982,"703, 711"
대덕구 상서동,52260,신탄진한일병원,9322,23472,1340,8002139,36.432716,127.42363,"2, 703, 705, 711"
대덕구 상서동,52270,신탄진한일병원,34420,7761,4636,8002140,36.43331,127.4238,"2, 703, 705, 711"
대덕구 상서동,53040,유창산업,179,329,150,8002427,36.432163,127.42482,712
대덕구 상서동,53050,철도차량정비단,3475,3224,62,8001433,36.42597,127.42573," 712,  712"
대덕구 평촌동,53020,KT&G,12,147,4,8001298,36.43789,127.427376,712
대덕구 평촌동,53240,KT&G사택,158,36,1,8007069,36.438187,127.432014,712
대덕구 평촌동,53010,달수정,406,286,1,8005616,36.429283,127.429184,712
대덕구 평촌동,52330,덕암동주민센터,621,6717,34,8001473,36.438553,127.4265,"2, 703, 705, 711"
대덕구 평촌동,52380,태양마을,2111,887,7,8002777,36.437057,127.43394,712
대덕구 평촌동,52310,평촌동,12500,2804,592,8002840,36.435814,127.42541,"703, 705, 711"
대덕구 평촌동,52320,평촌동,1759,3168,49,8002839,36.435513,127.42549,"703, 705, 711"
대덕구 평촌동,53060,평촌동,520,359,3,8002841,36.431816,127.43381,712
대덕구 평촌동,52290,행복한마을아파트,10786,5837,420,8001478,36.437996,127.42321,"701, 705, 712"
대덕구 장동,52440,산디마을삼거리,1,86,0,8001836,36.397766,127.43826,74
대덕구 장동,52450,산디마을삼거리,26,0,0,8001837,36.39783,127.43836,74
대덕구 장동,52390,새뜸마을,2,297,0,8001904,36.40234,127.437485,74
대덕구 장동,52400,새뜸마을,375,5,0,8001905,36.40214,127.4376,74
대덕구 장동,52480,장동1구,814,15,1,8002496,36.415207,127.44043,74
대덕구 장동,52490,장동1구,7,818,1,8002497,36.415222,127.440605,74
대덕구 장동,52500,장동종점,1071,15,2,8005937,36.416847,127.44119,74
대덕구 장동,53100,장동종점,8,594,1,8002502,36.41685,127.44136,74
대덕구 장동,53280,장동주민문화센터,3,266,0,8007187,36.412663,127.44106,74
대덕구 장동,53290,장동주민문화센터,364,2,0,8007188,36.412624,127.44113,74
대덕구 장동,52460,장동지구산림욕장,9,1054,1,8002504,36.406883,127.438705,74
대덕구 장동,52470,장동지구산림욕장,1057,34,1,8002503,36.407284,127.438896,74
대덕구 장동,52410,장동초등학교,25,818,4,8002505,36.413387,127.4376,74
대덕구 장동,52420,장동초등학교,1203,48,5,8002506,36.413628,127.437874,74
대덕구 장동,53110,진골마을,7,586,1,8005939,36.415333,127.44227,74
대덕구 장동,53120,진골마을,913,2,1,8005938,36.41528,127.44235,74
대덕구 장동,52510,장동2구,672,466,0,8002498,36.394997,127.44254," 74,  74"
대덕구 용호동,52520,보조댐,577,27,3,8001752,36.448803,127.45228,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 용호동,52530,보조댐,16,458,5,8001751,36.448708,127.452324,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 용호동,53140,신탄진정수장,19,1,0,8005980,36.44294,127.44115,"71-1, 71-2"
대덕구 용호동,53300,신탄진정수장,9,51,5,8005981,36.442837,127.44108,"71-1, 71-2"
대덕구 용호동,52980,용호동종점,158,83,3,9002327,36.437256,127.4481," 71-1, 71-2,  71-1, 71-2"
대덕구 이현동,52540,이현동,0,96,0,8002477,36.414913,127.45786,"71-1, 71-2"
대덕구 이현동,52550,이현동,27,3,0,8002476,36.414997,127.457924,"71-1, 71-2"
대덕구 이현동,52590,이현동,44,278,0,8002474,36.412,127.467384,"71-1, 71-2"
대덕구 이현동,52560,이현동마을정보센터,14,254,1,8002479,36.411682,127.46269,"71-1, 71-2"
대덕구 이현동,52570,이현동,124,11,3,8002475,36.41203,127.46724," 71-1, 71-2,  71-1, 71-2"
대덕구 이현동,52570,이현동마을정보센터,124,11,3,8002475,36.41203,127.46724," 71-1, 71-2,  71-1, 71-2"
대덕구 갈전동,52600,갈전동,17,147,0,8001067,36.42773,127.465805,"71-1, 71-2"
대덕구 갈전동,52610,갈전동,225,8,0,8001066,36.427624,127.465836,"71-1, 71-2"
대덕구 갈전동,52620,삼정동.농기계보관창고,1,9,0,8001886,36.43113,127.46784,"71-1, 71-2"
대덕구 갈전동,52630,삼정동.농기계보관창고,7,1,0,8001885,36.431103,127.46795,"71-1, 71-2"
대덕구 삼정동,52660,삼정동,24,54,0,8001881,36.43775,127.463135,"71-1, 71-2"
대덕구 삼정동,52670,삼정동,2,28,0,8001882,36.43782,127.463066,"71-1, 71-2"
대덕구 삼정동,52680,삼정동.근장골길,13,182,0,8001883,36.447323,127.46533,"71-1, 71-2"
대덕구 삼정동,52690,삼정동.근장골길,293,15,0,8001884,36.44739,127.46538,"71-1, 71-2"
대덕구 삼정동,52700,삼정동.소골마을,32,162,0,8001888,36.44264,127.46657,"71-1, 71-2"
대덕구 삼정동,52710,삼정동.소골마을,330,71,0,8001887,36.442608,127.46668,"71-1, 71-2"
대덕구 삼정동,52640,삼정취수장,197,49,3,8001967,36.449474,127.45641,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 삼정동,52650,삼정취수장,7,51,0,8001966,36.449356,127.45637,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 미호동,53190,금강로하스대청공원,113,412,2,8007008,36.47248,127.47627,"72-1, 72-2, 73"
대덕구 미호동,53200,금강로하스대청공원,162,3,0,8007009,36.47197,127.47523,"72-1, 72-2, 73"
대덕구 미호동,52780,대청댐,320,8,0,8001446,36.470657,127.472755,"72-1, 72-2, 73"
대덕구 미호동,52720,미호교,147,5,0,8003033,36.45997,127.46551,"72-1, 72-2, 73"
대덕구 미호동,52730,미호교,5,184,1,8003034,36.45876,127.46551,"72-1, 72-2, 73"
대덕구 미호동,52760,벌말,806,13,0,8002079,36.466747,127.46896,"72-1, 72-2, 73"
대덕구 미호동,52770,벌말,6,648,1,8002078,36.46685,127.469284,"72-1, 72-2, 73"
대덕구 미호동,52740,숯골,956,1,1,8001671,36.4644,127.46706,"72-1, 72-2, 73"
대덕구 미호동,52750,숯골,4,622,0,8001672,36.46492,127.46737,"72-1, 72-2, 73"
대덕구 미호동,53180,안골,6,101,0,8005882,36.46996,127.47207,"72-1, 72-2, 73"
대덕구 미호동,53210,대청댐,0,0,0,8005631,36.4753,127.48042," 72-1, 72-2, 73"
대덕구 신탄진동,52990,금강로하스타워,85,12,2,8002136,36.4489,127.44465,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 신탄진동,53000,금강로하스타워,11,73,4,8002135,36.448536,127.44346,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 신탄진동,51720,남경마을,17585,3966,1900,8001241,36.44464,127.42941,"2, 407, 703, 705, 71-1, 71-2, 711, 712, 72-1"
대덕구 신탄진동,52830,남경마을,8717,22724,1548,8001242,36.444923,127.42969,"2, 407, 703, 705, 71-1, 71-2, 711, 712, 72-1"
대덕구 신탄진동,53390,보훈병원,128,6574,3,8007262,36.447773,127.439354,"704, 75"
대덕구 신탄진동,52910,새여울아파트,5096,2069,63,8001906,36.45254,127.434555,711
대덕구 신탄진동,52850,석봉과선교,448,7418,230,8001965,36.447426,127.43049,"704, 711"
대덕구 신탄진동,52870,석봉초등학교,15893,1418,901,8001968,36.448044,127.433075,"704, 711, 75"
대덕구 신탄진동,52900,석봉초등학교,622,11810,288,8001969,36.448143,127.43447,"704, 711, 75"
대덕구 신탄진동,52880,신탄진26통,3,3,0,8002958,36.44401,127.43361,"71-1, 71-2"
대덕구 신탄진동,52890,신탄진26통,4,13,1,8002957,36.443947,127.43371,"71-1, 71-2"
대덕구 신탄진동,52930,신탄진고등학교,8662,2675,39,8002128,36.450535,127.43516,711
대덕구 신탄진동,52940,신탄진고등학교,3504,4802,20,8002127,36.450073,127.43542,711
대덕구 신탄진동,52820,신탄진과선교,110,137,4,8002129,36.44258,127.42957,"407, 71-1, 71-2, 712"
대덕구 신탄진동,52840,신탄진동행정복지센터,3305,676,611,8002130,36.45146,127.430374,"71-1, 71-2, 711, 72-1, 72-2, 73"
대덕구 신탄진동,52860,신탄진동행정복지센터,428,2682,24,8002959,36.451668,127.430664,"71-1, 71-2, 711, 72-1, 72-2, 73"
대덕구 신탄진동,53350,신탄진동행정복지센터,546,166,12,8007249,36.452824,127.42855,"300, 407, 705"
대덕구 신탄진동,53360,신탄진동행정복지센터,14,1141,0,8007250,36.452038,127.42889,"300, 407, 705"
대덕구 신탄진동,52790,신탄진역,100319,45758,16027,8002133,36.449863,127.428955,"2, 300, 407, 703, 704, 705, 71-1, 71-2, 712, 72-1, 75"
대덕구 신탄진동,52810,신탄진역,55150,78656,7697,8002134,36.449253,127.42927,"2, 300, 407, 703, 704, 705, 71-1, 71-2, 712, 72-1, 75"
대덕구 신탄진동,52920,용정초등학교,2699,2752,13,8002318,36.45259,127.43464,711
대덕구 신탄진동,52950,용정초등학교,423,248,90,8002319,36.453426,127.43602,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 신탄진동,52960,용정초등학교,120,417,3,8002320,36.453068,127.4349,"71-1, 71-2, 72-1, 72-2, 73"
대덕구 신탄진동,52970,보훈병원종점,13341,1003,56,8001753,36.44816,127.43896," 704, 75,  704"
 ,62220,증약,1297,670,0,8005253,36.336967,127.514786,607
 ,74010,지량1리,81,640,3,8005255,36.247307,127.37038,34
 ,74020,지량1리,556,59,0,8005256,36.24741,127.37054,34
 ,74070,지량리,1,21,1,8005257,36.25709,127.37362,34
 ,74080,지량리,24,0,0,8005258,36.257046,127.37407,34
 ,73010,천마사,153,20,6,8005264,36.28056,127.24723,"100, 2002, 202, 300, 45, 48"
 ,73810,천마사,34,179,0,8005637,36.28085,127.247055,"100, 2002, 202, 300, 45, 48"
 ,75390,초정약수터,32,59,0,8005265,36.47948,127.335335,"691, 75"
 ,74660,추부중학교입구,1233,3,0,8005912,36.19117,127.46536,501
 ,74670,추부중학교입구,23,5210,0,8005911,36.191906,127.46559,501
 ,74790,태조대왕태실,673,156,0,8007335,36.19569,127.45693,501
 ,74800,태조대왕태실,4,310,0,8007336,36.19702,127.45495,501
 ,71040,학봉리,1490,23,5,8005271,36.360218,127.24899,107
 ,71050,학봉리,21,1531,2,8005269,36.360397,127.24934,107
 ,71060,학봉삼거리,5673,150,65,8005270,36.361843,127.25234,"107, 48"
 ,71070,학봉삼거리,180,5196,67,8005272,36.36224,127.252525,"107, 48"
 ,62230,자모리,597,2286,0,8005234,36.33598,127.52182,607
 ,62240,자모리,1727,703,0,8005235,36.33614,127.52187,607
 ,75290,장재리1,6,1,3,8005240,36.479977,127.31229,"661, 691, 75"
 ,75300,장재리1,6,24,0,8005241,36.480076,127.312416,"661, 691, 75"
 ,75270,장재리2,35,16,0,8005238,36.47869,127.30443,"661, 691, 75"
 ,75280,장재리2,17,14,4,8005239,36.478756,127.30473,"661, 691, 75"
 ,72250,조동1리,1132,78,25,8005246,36.222454,127.295364,"21, 24"
 ,72150,조령리입구,0,11,0,8005247,36.221943,127.27816,21
 ,72160,조령리입구,12,11,0,8005248,36.221733,127.27806,21
 ,74500,중부대입구,450,818,0,8005250,36.193577,127.45555,501
 ,74510,중부대입구,285,4768,0,8005249,36.1941,127.45693,501
 ,74760,중부대입구,3130,476,0,8007214,36.194126,127.45752,501
 ,74780,중부대입구,2540,247,0,8007213,36.193592,127.455666,501
 ,74490,중부대학교,404,4821,0,8005252,36.192757,127.452065,501
 ,74770,중부대학교,4800,589,0,8006005,36.192608,127.45216,501
 ,62210,증약,273,1251,0,8005254,36.3371,127.51414,607
 ,75380,황용삼성복지회관,69,142,0,8005290,36.480175,127.33019,"661, 691, 75"
 ,61070,회남대교,1,13,0,8005039,36.43339,127.550095,63
 ,61080,회남대교,40,12,0,8005040,36.433533,127.550095,63
 ,72420,대덕가정리,8,117,0,8007422,36.18565,127.29066," 21,  21"
 ,72430,대덕가정리,111,4,0,8007489,36.198208,127.2916," 21,  21"
 ,72420,대덕리,8,117,0,8007422,36.18565,127.29066," 21,  21"
 ,72430,대덕리,111,4,0,8007489,36.198208,127.2916," 21,  21"
 ,74540,마전종점,22012,17413,15,8005122,36.189888,127.4676," 501,  501"
 ,62380,방아실,241,213,2,9005131,36.38976,127.54583," 62,  62"
 ,74810,백암리,0,0,0,8007515,36.20714,127.40352,32
 ,74820,백암리,0,0,0,8007516,36.2071,127.40349,32
 ,74480,백암리종점,477,520,2,9005141,36.20623,127.39941," 32,  32"
 ,72360,부엉골교,72,173,0,8007192,36.198135,127.28141," 21,  21"
 ,61210,회남종점,1298,1358,0,8005041,36.44501,127.58029," 63,  63"
 ,74170,한마음아파트,43,102,5,8005273,36.268833,127.376236,34
 ,74180,한마음아파트,71,21,0,8005274,36.26875,127.376396,34
 ,72030,한삼천2리,125,486,0,8005276,36.199917,127.263985,21
 ,72040,한삼천2리,232,4,0,8005275,36.199883,127.26408,21
 ,72010,한삼천교,10,160,0,8005277,36.197002,127.26341,21
 ,72020,한삼천교,183,6,0,8005278,36.1971,127.26356,21
 ,62360,한저골,153,1,0,8005280,36.391247,127.54429,62
 ,62370,한저골,16,210,1,8005279,36.391167,127.54429,62
 ,62270,항곡리종점,7,36,0,8005283,36.37418,127.53457,62
 ,75230,호탄리,149,6,5,8005285,36.476315,127.29656,"661, 691, 75"
 ,75240,호탄리,1,37,1,8005286,36.476337,127.29637,"661, 691, 75"
 ,73290,홈플러스계룡점,1006,444,29,8007116,36.274418,127.258446,"100, 2002, 202, 300, 45, 47, 47-1, 48"
 ,73990,홈플러스계룡점,573,1264,42,8007115,36.274693,127.258446,"100, 2002, 202, 300, 45, 47, 47-1"
 ,75330,황룡1교,60,83,0,8005287,36.479786,127.321045,"661, 691, 75"
 ,75340,황룡1교,33,1,0,8005288,36.479687,127.321,"661, 691, 75"
 ,75370,황용삼성복지회관,0,51,0,8005289,36.480354,127.33055,"661, 691, 75"
 ,75480,박산고개,55,306,0,8005057,36.47512,127.36253,"691, 75"
 ,75490,박산고개,76,35,0,8005056,36.475056,127.36248,"691, 75"
 ,75460,박산리,120,175,0,8005237,36.4773,127.35442,"691, 75"
 ,75470,박산리,192,118,0,8005236,36.477207,127.35461,"691, 75"
 ,71080,박정자삼거리,66,1906,3,8005127,36.368614,127.25869,"107, 48"
 ,71090,박정자삼거리,63,132,0,8005128,36.36821,127.25863,"107, 48"
 ,13270,방아실입구.와정리,662,11,4,8005133,36.390972,127.53104,63
 ,13280,방아실입구.와정리,8,832,1,8005132,36.390873,127.531204,"62, 63"
 ,62330,백석리,155,134,0,8005138,36.32615,127.54076,607
 ,62340,백석리,153,193,0,8005228,36.325527,127.54127,607
 ,74210,백암리,133,1036,2,8005139,36.184025,127.37814,34
 ,74220,백암리,716,134,0,8005140,36.184143,127.37839,34
 ,72050,벌곡,531,120,0,8005142,36.205135,127.2658,21
 ,72060,벌곡,1,225,0,8005143,36.205856,127.26595,21
 ,74440,복수면사무소,93,921,0,8005149,36.166695,127.397865,34
 ,74450,복수면사무소,800,72,1,8005148,36.166523,127.39805,34
 ,72530,도산2리,366,16,0,8007433,36.16123,127.31379,21
 ,72500,도산리,5,228,0,8007430,36.163956,127.31181,21
 ,72510,도산리,250,3,0,8007431,36.164043,127.31178,21
 ,71010,동학사,10410,10532,15,8005104,36.359028,127.23914,107
 ,71020,동학사입구,16,933,0,8005106,36.36007,127.24383,107
 ,71030,동학사입구,936,8,0,8005105,36.360004,127.244286,107
 ,73580,두계1리,41,183,3,8005107,36.265705,127.27661,"100, 2002, 202, 45, 47, 47-1"
 ,73590,두계1리,115,60,14,8005108,36.26559,127.27651,"100, 2002, 202, 45, 47, 47-1"
 ,73560,두마면사무소,1731,554,120,8005110,36.268204,127.27361,"100, 2002, 202, 45, 47, 47-1"
 ,73570,두마면사무소,1138,1886,19,8005109,36.268265,127.2737,"100, 2002, 202, 45, 47, 47-1"
 ,73500,두마초등학교,2080,1440,21,8005112,36.269497,127.2715,"100, 2002, 202, 300, 45, 47, 47-1, 48"
 ,73510,두마초등학교,1524,1538,22,8005111,36.269608,127.27153,"100, 2002, 202, 300, 45, 47, 47-1"
 ,74090,둥구나무집,4,185,0,8005117,36.250427,127.37467,34
 ,74100,둥구나무집,202,12,0,8005118,36.25036,127.374886,34
 ,74520,마전.태봉마을,3779,177,0,8005121,36.193974,127.46027,501
 ,74530,마전.태봉마을,96,3018,0,8005120,36.19382,127.46045,501
 ,62080,삼양3리,1280,105,0,8005009,36.30819,127.563255,607
 ,62090,삼양3리,131,1862,0,8005010,36.307884,127.56353,607
 ,62060,삼양사거리,47,4573,4,8005011,36.30946,127.561134,607
 ,62070,삼양삼거리,3601,43,0,8005012,36.309547,127.561325,607
 ,62300,새거리,40,33,0,8005161,36.38212,127.538216,62
 ,62250,새마을,1190,481,2,8005163,36.33455,127.52749,607
 ,62260,새마을,262,1280,1,8005162,36.33417,127.52775,607
 ,72070,새한주유소,1,53,0,8005164,36.195133,127.26633,21
 ,72080,새한주유소,59,0,0,8005165,36.195244,127.266426,21
 ,62040,서정리,355,698,0,8005014,36.31322,127.556465,607
 ,62050,서정리,654,526,0,8005013,36.312817,127.55696,607
 ,61130,송림가든,5,5,0,8005016,36.43629,127.56694,63
 ,61140,송림가든,0,13,0,8005015,36.436222,127.567055,63
 ,72540,수락1리,2,134,0,8007434,36.154194,127.30752,21
 ,72550,수락1리,113,0,0,8007435,36.15419,127.30772,21
 ,72560,수락저수지,0,15,0,8007436,36.1493,127.305336,21
 ,74380,복수중학교,123,461,3,8005151,36.18037,127.389244,34
 ,74390,복수중학교,437,104,0,8005150,36.180428,127.389336,34
 ,74110,부대앞,1,31,0,8005153,36.260155,127.37487,34
 ,74120,부대앞,45,0,0,8005152,36.260212,127.375114,34
 ,61170,분저리,18,1,0,8005005,36.437527,127.57069,63
 ,61180,분저리,0,20,0,8005006,36.43768,127.570915,63
 ,62400,비야리,0,30,0,8005622,36.357796,127.52601,62
